0	1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19
lev	brute		kDtree		perfect		single		hier		csing		chier		ompperf		ompsing		omphier		ompcsing	ompchier	gpuperf		gpusing		gpuhier		gpucsing	ncells		compress	fine_mesh
 1,	    0.000,	   96.424,	    1.635,	    1.151,	    0.819,	    5.057,	    8.935,	    0.584,	    0.219,	    0.183,	    0.575,	    1.070,	    0.519,	    0.425,	   69947,	    3.75,	      262144
 2,	    0.000,	  152.941,	    3.680,	    3.775,	    2.278,	   10.329,	   17.653,	    1.066,	    0.457,	    0.397,	    1.618,	    0.694,	    1.497,	    0.761,	  103182,	   10.16,	     1048576
 3,	    0.000,	  390.446,	   15.055,	   15.104,	    7.357,	   37.300,	   63.623,	    3.957,	    2.297,	    1.772,	    5.632,	    2.247,	    5.033,	    2.512,	  243663,	   17.21,	     4194304
 4,	    0.000,	 1419.276,	   85.381,	   87.146,	   51.465,	  190.901,	  311.115,	   13.234,	    9.268,	    8.592,	   10.741,	   12.886,	   14.076,	   10.070,	  768627,	   21.83,	    16777216
 5,	    0.000,	 5885.599,	  338.942,	  381.365,	  233.692,	  908.678,	 1348.036,	   48.119,	   34.600,	   26.277,	   39.996,	   54.549,	   97.605,	   35.456,	 2395157,	   28.02,	    67108864
