0	1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19
lev	brute		kDtree		perfect		single		hier		csing		chier		ompperf		ompsing		omphier		ompcsing	ompchier	gpuperf		gpusing		gpuhier		gpucsing	ncells		compress	fine_mesh
 1,	    0.000,	   57.838,	    1.018,	    0.717,	    0.500,	    3.024,	    5.605,	    0.436,	    0.138,	    0.108,	    0.347,	    0.875,	    0.322,	    0.253,	   43574,	    3.67,	      160000
 2,	    0.000,	   96.610,	    2.817,	    2.758,	    1.553,	    7.875,	   12.129,	    0.649,	    0.331,	    0.329,	    1.042,	    0.468,	    0.723,	    0.565,	   68209,	    9.38,	      640000
 3,	    0.000,	  265.840,	    9.659,	   10.268,	    5.492,	   26.582,	   43.537,	    2.049,	    0.944,	    0.815,	    3.475,	    1.213,	    2.602,	    1.763,	  169937,	   15.06,	     2560000
 4,	    0.000,	  954.189,	   51.398,	   49.355,	   35.097,	  112.661,	  197.638,	    8.732,	    5.938,	    6.379,	    6.942,	   11.511,	    8.789,	    7.055,	  543673,	   18.83,	    10240000
 5,	    0.000,	 3676.701,	  210.441,	  227.303,	  140.514,	  561.992,	  813.931,	   30.471,	   19.264,	   17.928,	   22.616,	   37.959,	   40.979,	   23.302,	 1626167,	   25.19,	    40960000
